,Unnamed: 0,Age,Job,Credit amount,Duration,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_gambling,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Sex_male,Housing_own,Housing_rent,Savings_moderate,Savings_quite rich,Savings_rich,Risk_bad,Check_moderate,Check_quite rich,Check_rich,Age_cat_Young,Age_cat_Adult,Age_cat_Senior
684,684,20,2,7.180069874302796,9,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
685,685,55,0,7.081708586105575,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
686,686,74,1,8.145549631783584,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
687,687,29,3,9.3350328159335,24,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0
688,688,36,3,7.534762657037537,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
689,689,33,2,7.629489916393995,24,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
690,690,25,2,7.666690200080086,9,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
691,691,25,2,7.302496423727326,12,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
692,692,23,1,6.492239835020471,6,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
693,693,37,2,7.160069207596127,24,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
694,694,65,0,8.129764445794171,42,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
695,695,26,0,6.411818267709897,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
696,696,39,3,7.5411524551363085,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
697,697,30,2,7.3901814282264295,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
698,698,29,2,7.874358824729881,20,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0
699,699,41,1,6.577861357721047,12,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
700,700,30,3,8.536211197252,48,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
701,701,41,1,7.126087273299125,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
702,702,34,2,7.518607216815252,36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
703,703,35,2,7.853993087224244,7,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
704,704,55,3,7.261225091971921,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
705,705,61,2,7.321188556739478,15,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1
706,706,30,3,9.310547632393208,36,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
707,707,29,2,6.249975242259483,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
708,708,34,2,7.922623574217286,12,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
709,709,35,3,7.8898337513942955,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
710,710,31,2,8.479906606630221,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
711,711,29,3,7.893198869544609,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
712,712,36,2,8.270013062273787,11,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
713,713,35,2,8.12740456269308,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
714,714,27,2,5.8377304471659395,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
715,715,32,2,8.432506383249043,18,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
716,716,37,2,8.194229304819817,36,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
717,717,36,2,7.450660796211539,15,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
718,718,34,3,8.012018239159062,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
719,719,38,2,6.625392368007956,12,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
720,720,34,2,7.575584651557793,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
721,721,63,2,7.980707820869669,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
722,722,29,1,7.413970290190444,24,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
723,723,32,2,8.887100204123687,48,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
724,724,26,2,7.92443418488756,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
725,725,35,1,8.450839690866216,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
726,726,22,2,8.036573409707312,24,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
727,727,23,2,6.104793232414985,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
728,728,28,1,6.483107351457199,9,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
729,729,36,3,7.121252453244542,6,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
730,730,33,2,7.126890808898808,18,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
731,731,26,2,8.043663352393944,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
732,732,24,2,7.851271997109883,39,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
733,733,25,2,8.54714026778419,24,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
734,734,39,1,6.9440872082295275,12,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
735,735,44,2,7.298445101508147,15,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
736,736,23,1,8.181160858023409,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
737,737,26,2,7.0909098220799835,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
738,738,57,2,8.19478163844336,30,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
739,739,30,2,6.866933284461882,15,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
740,740,44,2,7.0587581525186645,12,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
741,741,47,3,7.097548850614793,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
742,742,52,2,8.031710375322042,12,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
743,743,62,2,8.231376045573969,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
744,744,35,1,7.257002707092073,10,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
745,745,26,2,8.165647925297504,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
746,746,26,2,7.56734567601324,12,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
747,747,42,3,9.026177120302856,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
748,748,27,2,7.1204443723924875,6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
749,749,38,2,5.908082938168931,6,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
750,750,39,1,7.660114319173928,12,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
751,751,20,2,8.005033344637111,24,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
752,752,29,3,9.108750516214549,36,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0
753,753,40,2,7.368339686311381,24,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
754,754,32,1,7.170888478512505,18,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
755,755,28,2,7.187657164114956,6,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0
756,756,27,2,8.046549357283078,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
757,757,42,2,8.61122983334262,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
758,758,49,2,7.026426808699636,9,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0
759,759,38,2,7.103322062526113,24,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0
760,760,24,2,7.095893221097532,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
761,761,27,1,7.1770187659099,10,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
762,762,36,2,7.7664168980196555,15,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
763,763,34,3,8.83200393125627,15,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0
764,764,28,2,7.253470382684528,24,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
765,765,45,3,9.058121158998672,39,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
766,766,26,2,6.63200177739563,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
767,767,32,3,8.452334619067742,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
768,768,26,2,7.8961806086154915,15,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
769,769,20,2,6.371611847231857,12,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
770,770,54,2,7.720905251936779,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
771,771,37,2,6.411818267709897,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
772,772,40,1,7.215975002651466,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
773,773,23,2,8.871645667501872,36,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
774,774,43,2,7.0925737159746784,6,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
775,775,36,2,6.551080335043404,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
776,776,44,2,8.613775289262481,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
777,777,24,2,8.06777619577889,18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
778,778,53,2,8.870522545103873,48,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
779,779,23,2,8.15708378502887,24,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
780,780,26,1,7.014814351275545,18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
781,781,30,2,8.982937763741589,26,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
782,782,31,2,7.3343293503005365,15,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
783,783,42,1,7.315218389752975,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
784,784,31,2,7.741533589281828,36,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
785,785,41,1,6.495265555937008,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
786,786,32,2,7.728855823852543,36,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
787,787,28,2,7.875119281040293,15,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
788,788,41,2,7.315218389752975,12,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
789,789,26,2,7.1785454837637,24,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
790,790,25,2,8.040768994367578,24,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
791,791,33,2,7.7488913372555315,21,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
792,792,75,3,7.2254814727822945,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
793,793,37,2,8.192016914536875,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
794,794,42,3,8.95712413640568,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
795,795,45,1,8.022568946988255,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
796,796,23,2,7.335633981927201,12,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
797,797,60,2,7.616775808698373,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
798,798,31,2,8.756210091886738,30,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
799,799,34,1,7.9599745280805365,18,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
800,800,61,1,7.134890851565884,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
801,801,43,2,7.195187320178709,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
802,802,37,2,7.611842399580417,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
803,803,32,2,7.347299700743164,24,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
804,804,24,1,6.439350371100098,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
805,805,35,2,9.089076284483143,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
806,806,23,2,6.903747257584598,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
807,807,45,1,7.4673710669175595,6,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
808,808,34,2,8.85352256068954,48,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
809,809,27,2,7.598399329323964,12,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
810,810,67,3,7.089243155027514,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
811,811,22,2,7.193685818395112,12,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
812,812,28,2,7.731053144007127,18,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0
813,813,29,2,8.517793011488205,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
814,814,27,2,8.17526610411206,24,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
815,815,31,1,7.564238475170491,18,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
816,816,49,2,7.994294986415977,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
817,817,24,1,7.343426229147367,24,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
818,818,29,2,6.52649485957079,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
819,819,37,2,9.424564261115739,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
820,820,37,3,8.457867725331422,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
821,821,23,2,7.347943823148687,24,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
822,822,36,2,7.22402480828583,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
823,823,34,2,7.8547691834991324,24,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
824,824,41,2,8.288785810426928,48,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
825,825,31,2,8.818482267274236,48,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
826,826,23,1,8.081475040137052,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
827,827,38,2,8.691818541575723,30,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
828,828,26,3,8.600246746551523,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
829,829,22,1,6.692083742506628,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
830,830,27,1,6.9865664594064265,9,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
831,831,24,2,7.933079771880415,15,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
832,832,27,2,7.982757702011113,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
833,833,33,2,7.563719668414366,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
834,834,27,2,7.944492163932159,36,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
835,835,27,1,6.842683282238422,24,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
836,836,30,2,6.962243464266207,18,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
837,837,49,1,8.046869510959576,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
838,838,26,2,7.23561914106675,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
839,839,33,1,7.776535028185241,36,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
840,840,52,3,7.665284718471351,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
841,841,20,2,7.620214770574455,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
842,842,36,2,7.937017489515454,9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
843,843,21,1,7.161622002939187,12,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
844,844,47,1,7.104144092987527,18,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
845,845,60,2,7.716906135298388,12,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
846,846,58,1,5.953243334287785,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
847,847,42,2,7.583247524303362,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
848,848,36,1,7.360103972989152,21,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
849,849,20,1,7.907651594711089,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
850,850,40,3,7.213768308118642,24,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
851,851,32,1,6.836259277277067,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0
852,852,23,2,7.273786317844895,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
853,853,36,1,8.352554369474591,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
854,854,31,2,7.928406026180535,18,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
855,855,32,2,8.259199362666282,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
856,856,45,2,7.753194269884341,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
857,857,30,2,6.822197390620491,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
858,858,34,1,7.515889085215125,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
859,859,28,3,8.116417072794205,36,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
860,860,23,2,7.150701457592526,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
861,861,22,2,7.947325027016463,24,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
862,862,74,3,8.417593826193484,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
863,863,50,2,7.890208213109961,36,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
864,864,33,2,7.62608275807238,18,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
865,865,45,2,7.170119543449628,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
866,866,22,2,6.608000625296087,12,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
867,867,48,1,7.122866658599083,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
868,868,29,2,8.118802996980035,21,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
869,869,22,2,8.197538739721184,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
870,870,22,2,7.4999765409521215,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
871,871,48,3,9.40951904583656,48,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
872,872,27,3,9.122273893107732,60,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
873,873,37,2,8.209580483475577,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
874,874,21,2,8.14351740579748,30,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
875,875,49,1,6.461468176353717,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
876,876,27,2,8.20303024171486,21,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
877,877,32,2,7.333023014386481,18,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
878,878,38,2,8.272315147956022,48,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
879,879,22,2,7.527255919373784,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
880,880,65,2,7.8632667240095735,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
881,881,35,2,7.590346945602565,15,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
882,882,41,2,7.65728279297819,6,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
883,883,29,2,7.270312886079025,9,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0
884,884,36,2,8.304494897963567,42,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
885,885,64,1,8.251142139090751,9,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
886,886,28,2,8.205218426395412,24,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
887,887,44,2,7.347943823148687,18,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
888,888,23,2,7.275172319452771,15,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
889,889,19,2,7.590852123688581,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
890,890,25,1,7.2115567333138015,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
891,891,47,2,7.239214973779806,12,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
892,892,28,2,7.226936018493289,24,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
893,893,21,2,9.658417870888224,60,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
894,894,34,2,7.30854279753919,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
895,895,26,2,8.382518288089635,42,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
896,896,27,0,6.620073206530356,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
897,897,38,1,7.176254532017144,15,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
898,898,40,3,8.438799123988225,15,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
899,899,33,2,7.523481312573497,24,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
900,900,32,3,7.539027055823995,18,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
901,901,27,2,8.984693690443855,36,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
902,902,32,2,8.430109084509125,30,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
903,903,26,2,7.234177179749849,12,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
904,904,38,2,6.853299093186078,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
905,905,40,1,6.52795791762255,12,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
906,906,50,3,8.919453168575453,48,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
907,907,37,1,7.561121589530238,12,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
908,908,45,2,7.741967899820685,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
909,909,42,3,8.997889450200717,36,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0
910,910,35,2,7.76046702921342,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
911,911,22,2,8.287276755814599,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
912,912,41,1,6.78897174299217,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
